,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201
8880,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.8537,9.238209,251.397079,0.000512607,1.2068633999999998,0.000512443,1007.434,7.536528999999999,0.8023561,877.6211,7.742438000000001,68.11074,1016.2778900000001,24.9166889,0.80158937,0.36672216700000004,0.6104407310000001,0.21202318399999998,159.991028,2.867395,114.44181100000002,0.000256303,143.841324
7993,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,524.4169,9.393618,267.674957,2.32236576,12.4559832,1.71693933,876.498047,8.86952,0.8013316999999999,996.1292,7.72865963,69.495,1016.21381,24.6475258,0.80146116,0.327270418,0.6108248000000001,0.210101515,160.151245,2.8513759999999997,114.66611499999999,0.00032037900000000003,143.52088899999998
3633,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.775146,9.262241,246.06510899999998,0.000384455,1.16524744,0.000512443,1007.87463,16.0471668,0.7958255999999999,862.355835,7.695975999999999,70.05896,1016.2778900000001,24.609073600000002,0.8010766509999999,0.36095812899999996,0.6104407310000001,0.211895064,160.695969,2.96350884,114.922455,0.000256303,144.418091
1264,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.758362,9.147206,242.75827,0.000512607,1.32530892,0.000640553,1009.8773199999999,33.83748,0.7980024,815.521667,7.61971331,68.4952545,1016.2778900000001,25.724172600000003,0.7995386,0.336621,0.612233162,0.211831018,160.535767,3.02758455,115.146759,0.000256303,143.29658500000002
6294,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.696655,9.233082000000001,250.320435,0.000384455,1.23887575,0.000512443,1009.2764900000001,10.843373300000001,0.7997951,862.5865,7.73314571,70.64855,1016.2778900000001,24.8013325,0.799282253,0.303061366,0.610568762,0.212151289,160.695969,2.883414,115.06665,0.00032037900000000003,144.03358500000002
7486,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,756.4791,9.402269,245.24481200000002,2.33108,12.5232086,1.71911728,814.3345,9.689822999999999,0.8026121999999999,909.959,7.73218441,69.39246,1016.2778900000001,24.7628822,0.8017175,0.29640066600000003,0.6104407310000001,0.20990935,160.359528,2.867395,114.76223799999998,0.000256303,143.777237
4383,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.560242,9.09017,237.5032,0.000384455,12.702477499999999,1.7236011000000002,892.5997,14.9448862,0.796721935,838.361938,7.700782000000001,69.46937,1016.2778900000001,24.5706234,0.7995386,0.3468682,0.609928668,0.211831018,160.4877,2.899433,114.76223799999998,0.000256303,144.514221
4481,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.1677,9.085042999999999,236.785446,0.000512607,12.6320505,1.71437716,861.9585,14.5603695,0.794673145,855.7421,7.7039860000000004,69.87952,1016.2778900000001,24.7628822,0.7991541,0.345459223,0.6103126999999999,0.211895064,160.47168,2.94748974,114.84234599999999,0.000256303,144.6424
4325,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.971436,9.119969000000001,237.81082200000003,0.000384455,12.776105900000001,1.72590709,914.1086,14.714176199999999,0.7958255999999999,829.133545,7.704627,69.4181,1016.2778900000001,24.6475258,0.7999231,0.3467401,0.610568762,0.211831018,160.4877,2.96350884,114.76223799999998,0.000256303,144.482178
5188,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,587.417542,9.417971000000001,261.5483,2.32390356,12.5840321,1.71706748,854.2681,12.9453983,0.7997951,975.711365,7.71616268,70.80236,1016.2778900000001,24.609073600000002,0.8003076309999999,0.34571540000000006,0.612105131,0.20990935,160.888229,2.93147087,115.146759,0.00032037900000000003,143.80928
152,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,659.4071,9.296206,220.27685499999998,2.3328740000000003,1.200461,0.000512443,802.5987,74.90387,0.783660948,979.2489,7.491541000000001,119.405281,1016.2778900000001,31.530376399999998,0.7883876,0.336749077,0.618890643,0.212663725,165.438354,2.97952771,118.238914,0.00032037900000000003,142.495514
1433,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,823.1303,9.110037,242.0405,0.000512607,12.907356300000002,1.73782134,985.6447,31.120225899999998,0.7999232,791.3356,7.62740326,67.4442444,1016.2778900000001,25.5319157,0.799282253,0.3298322,0.61184907,0.211895064,160.359528,3.05962253,114.89041100000001,0.000256303,143.29658500000002
7779,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,620.9394,9.387209,261.727753,2.32198119,12.5072031,1.70822787,848.8609,9.38221,0.79966706,960.1769,7.731864,69.85388,1016.2778900000001,24.724429999999998,0.80158937,0.3154861,0.6104407310000001,0.211382627,160.19931,2.867395,114.68213700000001,0.000256303,143.64906299999998
9968,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.8537,8.986991,239.8872,0.000384455,12.5360136,1.72321677,1024.0,6.5624199999999995,0.800307333,872.4302,7.75397348,68.59779,1016.21381,24.9166889,0.80184567,0.36787498,0.610568762,0.20984529,159.975,2.8513759999999997,114.569984,0.000256303,144.097672
3662,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.4032,9.254551,245.424255,0.000384455,1.16524744,0.000512443,1007.87463,16.0471668,0.7991549,859.7026369999999,7.699821000000001,69.59754000000001,1016.2778900000001,24.5706234,0.7995386,0.336621,0.611593,0.211831018,160.56781,2.96350884,114.9545,0.000256303,144.418091
10260,1,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,737.8341,9.393618,248.346573,2.32749176,12.414366699999999,1.72206378,801.07666,6.48551655,0.801715851,920.3025,7.752051,67.62369,1016.2778900000001,25.1089458,0.804280937,0.36800307,0.610568762,0.20984529,159.766724,2.8513759999999997,114.5059,0.00032037900000000003,143.873367
11645,1,2,2,2,1,2,1,1,1,1,2,2,2,1,4.395478,603.9037,9.279864,261.03564500000005,2.31749582,1.242077,0.000512443,1112.6554,4.58856726,0.802484155,869.4693599999999,7.750448700000001,64.98334,1016.21381,25.147398000000003,0.8037683000000001,0.384270519,0.6083923000000001,0.20997341,159.334152,2.899433,114.041275,0.000256303,126.826454
14847,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,553.3069,9.310305,254.139969,2.32057166,12.1582689,1.71053386,863.560669,3.7938989999999997,0.8069659,937.4135,7.7623050000000005,63.0607529,1016.2778900000001,24.9166889,0.8060754,0.37389522799999997,0.6059598,0.20997341,158.54908799999998,2.49895883,113.46449299999999,0.00032037900000000003,131.536789
5544,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.37498,549.4601,9.411242,269.982056,2.31749582,1.2068633999999998,0.000384332,962.5337,12.048193,0.7991549,972.0969,7.71904659,71.0587,1016.3739999999999,24.26301,0.8012048,0.325861424,0.609928668,0.212215349,160.535767,2.867395,114.906433,0.00032037900000000003,143.64906299999998
5142,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,609.242065,9.415728,259.728271,2.325185,12.5360136,1.71181488,850.0625,12.89413,0.8018439,966.829041,7.712638,70.69981999999999,1016.2778900000001,24.724429999999998,0.80146116,0.34648394600000004,0.6104407310000001,0.211831018,160.71199,2.93147087,115.082672,0.00032037900000000003,143.80928
6419,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,819.9901,9.177967,247.85952799999998,0.000384455,1.27729046,0.000512443,1009.3165300000001,10.5870285,0.7983866,844.168152,7.72994137,70.41784,1016.2778900000001,24.6475258,0.7982569,0.30664790000000003,0.609928668,0.212087229,160.327484,2.94748974,114.8103,0.00032037900000000003,143.9695
13770,1,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,819.636841,8.806588,233.04281600000002,0.000512607,12.097445500000001,1.70797157,937.3799,3.97334027,0.8036366,798.179932,7.753011999999999,61.8303,1016.2778900000001,25.147398000000003,0.8035119000000001,0.37107724,0.606343865,0.20990935,158.613174,2.49895883,113.480515,0.00032037900000000003,128.49269099999998
13096,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.5789,8.900795,235.78569,0.000384455,1.494974,0.000512443,1025.61841,3.69136119,0.8028683000000001,820.9049,7.753011999999999,62.80441,1016.342,24.7628822,0.804280937,0.326629966,0.608264267,0.20990935,158.725327,2.49895883,113.60868799999999,0.000256303,128.49269099999998
7563,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,719.2283,9.398104,251.422714,2.32659459,12.5040016,1.71578634,823.7872,9.612919999999999,0.798130453,924.878235,7.726737,69.75134,1016.2778900000001,24.724429999999998,0.8017175,0.28807482100000004,0.612105131,0.211895064,160.455658,2.867395,114.79428100000001,0.000256303,143.64906299999998
938,0,1,1,1,1,2,1,1,1,1,2,1,1,1,2.04977083,813.5134,9.230518,246.06510899999998,0.000512607,1.27729046,0.000640553,1009.15631,40.3999,0.7983866,861.9713,7.58734941,72.59676999999999,1016.2778900000001,26.3394,0.8010766509999999,0.35711541799999996,0.614153564,0.211831018,161.09651200000002,3.04360366,115.32298999999999,0.00032037900000000003,143.16841100000002
5122,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,617.2104,9.417971000000001,259.3694,2.32210946,12.6000385,1.71514583,845.656555,13.2273779,0.7983866,962.83,7.715522,70.8279953,1016.2778900000001,24.3783646,0.8021020000000001,0.34187270000000003,0.6104407310000001,0.211895064,160.71199,2.93147087,115.002563,0.00032037900000000003,143.80928
2969,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37818241,604.885,9.428544,266.239441,0.000384455,1.13323522,0.000512443,1005.952,18.0979233,0.8013316999999999,960.1384,7.68379927,69.54626999999999,1016.2778900000001,24.6475258,0.80146116,0.35660305600000003,0.610568762,0.210229635,161.112534,3.04360366,115.45116399999999,0.00032037900000000003,144.03358500000002
5109,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,622.9805,9.41765,258.88232400000004,2.32377529,12.5680265,1.71117437,846.0171,13.201743099999998,0.799411,959.792358,7.715522,70.8279953,1016.2778900000001,24.5321712,0.7997949000000001,0.336749077,0.6104407310000001,0.21202318399999998,160.71199,2.93147087,114.97052,0.00032037900000000003,143.80928
2758,0,2,2,2,1,2,1,1,1,1,2,2,2,1,4.38362741,510.953156,9.47052,261.958466,2.32454419,1.13323522,0.000384332,917.0726,19.5078182,0.8010756370000001,993.7067,7.67707,68.85414,1016.2778900000001,24.609073600000002,0.80184567,0.3390547,0.612233162,0.211510733,160.9363,2.97952771,115.226868,0.00032037900000000003,144.25788899999998
2522,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,577.251038,9.48526,254.80645800000002,2.32069969,12.6384535,1.7097651999999999,859.1547,20.7895412,0.7991549,979.172,7.66905928,67.9313,1016.2778900000001,24.5706234,0.797872365,0.35609070000000004,0.612105131,0.211831018,160.599854,3.02758455,114.922455,0.00032037900000000003,144.097672
10878,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,626.6703,9.197834,266.111267,2.319162,1.11402774,0.000640553,923.2008,5.665214,0.801715851,983.4401,7.74660349,66.72648000000001,1016.2778900000001,25.147398000000003,0.8054345,0.36441656899999997,0.608264267,0.210101515,159.814789,2.867395,114.489876,0.00032037900000000003,116.31633000000001
912,0,1,1,1,1,2,1,1,1,1,2,2,1,1,4.3865099999999995,789.6477,9.236927,246.347092,0.000512607,1.27729046,0.000640553,1009.75714,40.98949,0.799026847,866.7778,7.58799028,72.82748000000001,1016.2778900000001,26.647012699999998,0.8004358,0.35596259999999996,0.612105131,0.211831018,161.08049,3.04360366,115.32298999999999,0.00032037900000000003,143.16841100000002
11122,1,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,546.9872,9.1581,262.958221,0.000256303,1.11402774,0.000512443,1009.15631,5.12689066,0.7992829,944.7193,7.75237131,66.80338,1016.2778900000001,25.1089458,0.8023584,0.3599334,0.608264267,0.209653124,159.44628899999998,2.867395,114.073311,0.00032037900000000003,116.476547
14926,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,517.783142,9.313829,256.139465,2.315958,12.3055248,1.71937346,874.1749,3.71699572,0.8064536999999999,949.525757,7.75621653,63.5990753,1016.2778900000001,24.9166889,0.806716263,0.374023318,0.6059598,0.20990935,158.597153,2.49895883,113.52858,0.00032037900000000003,131.536789
5055,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,650.0257,9.420855,256.395782,2.32749176,12.487995100000001,1.7164270000000001,838.0463,13.1761084,0.7972341,953.3709,7.71071529,70.7767258,1016.2778900000001,24.5321712,0.8001795,0.35455359999999997,0.6096726,0.20997341,160.535767,2.93147087,114.97052,0.00032037900000000003,143.873367
12398,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.892944,9.107472999999999,243.065887,0.000384455,12.5680265,1.73192835,1111.614,3.99897456,0.8026121999999999,836.0164,7.74307871,69.08485,1016.2778900000001,28.1081772,0.8037683000000001,0.356474966,0.606343865,0.20984529,158.789413,2.56303453,113.640732,0.00032037900000000003,128.364517
4410,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5789,9.101065,237.323761,0.000512607,12.68327,1.72193563,885.510132,14.457831400000002,0.7955694999999999,843.3606570000001,7.70110226,69.36683000000001,1016.2778900000001,24.609073600000002,0.797359645,0.321762532,0.6104407310000001,0.21202318399999998,160.4877,2.899433,114.730194,0.000256303,144.418091
8672,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,818.891052,9.276660000000001,255.83183300000002,0.000512607,1.13643634,0.000512443,1007.03345,7.56216335,0.7999232,908.3439999999999,7.74275827,69.36683000000001,1016.21381,24.8397846,0.802871048,0.351479441,0.6110809,0.212151289,159.991028,2.867395,114.425789,0.00032037900000000003,143.841324
6423,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.1864,9.174441999999999,247.85952799999998,0.000384455,1.27729046,0.000512443,1009.47675,10.5870285,0.801203668,843.206848,7.72705746,70.57165,1016.2778900000001,24.6475258,0.7982569,0.30831307199999997,0.609928668,0.212087229,160.519745,2.94748974,114.906433,0.00032037900000000003,143.9695
10771,0,2,2,2,1,2,1,1,1,1,2,1,2,1,0.0,676.482056,9.182453,267.726227,2.31993079,1.117229,0.000256221,876.0174,5.716483,0.8028683000000001,999.089966,7.752051,66.77775,1016.2778900000001,25.18585,0.80184567,0.3742795,0.608264267,0.20997341,159.814789,2.883414,114.44181100000002,0.00032037900000000003,115.29095500000001
12461,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,821.207,9.082158999999999,242.06613199999998,0.000384455,12.4943981,1.72449791,1095.1118199999999,3.35811329,0.8031244000000001,843.8989999999999,7.75397348,66.03435,1016.2778900000001,24.609073600000002,0.8036401,0.356474966,0.606343865,0.20997341,158.725327,2.53099656,113.5446,0.00032037900000000003,128.460648
12383,0,1,1,1,2,2,1,1,2,1,2,1,1,1,0.0,820.5789,9.107153,243.32222000000002,0.000384455,12.5744286,1.72975039,1111.73425,4.10151243,0.8006915,833.7093,7.75269175,69.26429,1016.2778900000001,30.3768272,0.8037683000000001,0.346355855,0.6059598,0.20997341,158.67726100000002,2.56303453,113.448471,0.00032037900000000003,128.364517
11751,1,1,1,1,1,2,1,1,1,1,2,2,1,1,4.37786245,672.635254,9.260319,259.471924,0.000256303,1.24527824,0.000512443,1112.57532,4.58856726,0.8022280340000001,852.3199460000001,7.750448700000001,64.47065,1016.1497199999999,25.2243023,0.804024637,0.3796593,0.6083923000000001,0.20997341,159.398224,2.899433,114.121376,0.000384455,128.26838700000002
1092,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,822.9341,9.206164999999999,244.16816699999998,0.000512607,1.32530892,0.000640553,1009.3165300000001,36.9392471,0.7978744000000001,840.0154,7.60273027,70.57165,1016.2778900000001,25.7626247,0.7990259,0.36633790000000005,0.6136414410000001,0.211831018,160.808121,3.04360366,115.24288899999999,0.000256303,143.29658500000002
12095,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.4219,9.197834,248.474747,0.000384455,1.24847937,0.000512443,1112.61536,4.51166344,0.8026121999999999,802.7172,7.7578187000000005,63.906690000000005,1016.2778900000001,25.147398000000003,0.804024637,0.3467401,0.607752144,0.20997341,159.286087,2.867395,114.073311,0.00032037900000000003,128.332474
1258,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.7976,9.151691,243.014618,0.000512607,1.35091877,0.000640553,1010.03754,33.83748,0.7992829,816.5214,7.618111,68.4952545,1016.2778900000001,25.724172600000003,0.7995386,0.3262457,0.6137695,0.211831018,160.56781,3.04360366,115.002563,0.000256303,143.29658500000002
3321,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,820.107849,9.339144000000001,252.191742,0.000384455,1.13323522,0.000512443,1008.07489,17.021276500000003,0.7964658,908.6516,7.69052839,70.11023,1016.2778900000001,24.6475258,0.799666762,0.346099675,0.610568762,0.210229635,160.56781,2.93147087,114.906433,0.000256303,144.321976
4863,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,739.286438,9.424699,245.321716,2.330952,12.561623599999999,1.7164270000000001,814.7751,13.5606251,0.7980024,921.1869,7.71071529,70.49474000000001,1016.2778900000001,24.609073600000002,0.80158937,0.338158071,0.610952854,0.20990935,160.888229,2.94748974,115.11471599999999,0.00032037900000000003,143.937454
1072,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,823.6014,9.196232,244.732117,0.000512607,1.35412,0.000640553,1009.9574,37.272495299999996,0.7964658,842.7839,7.601128,71.0843353,1016.2778900000001,26.0702381,0.8010766509999999,0.35019853700000003,0.612233162,0.21029368,160.7921,3.04360366,115.32298999999999,0.000256303,143.200455
10107,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,810.569458,9.241734,233.42732200000003,2.335309,12.4623852,1.71578634,782.732,6.48551655,0.7999232,895.347351,7.74884653,68.18764499999999,1016.21381,24.9935913,0.80184567,0.36480084100000004,0.6108248000000001,0.2115748,159.7507,2.8513759999999997,114.26557199999999,0.000128152,144.482178
6712,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,821.0107,9.116445,243.783646,0.000384455,1.30290031,0.000512443,1008.8760000000001,10.4844913,0.796209753,799.9487,7.72577572,69.85388,1016.2778900000001,24.8013325,0.8001795,0.276162416,0.6108248000000001,0.211895064,160.279419,2.867395,114.74621599999999,0.00032037900000000003,144.001541
14073,0,1,1,1,2,2,1,1,2,0,2,1,1,1,0.0,821.2462,8.790247,231.889252,0.000256303,8.310391000000001,1.841463,858.353638,3.81953335,0.8041488,812.137939,7.75910044,61.984108,1016.21381,25.0320435,0.8044091459999999,0.33585244399999997,0.608264267,0.20984529,158.517044,2.49895883,113.46449299999999,0.000256303,128.588821
14039,0,1,1,1,2,2,1,1,1,2,2,1,1,1,0.0,820.892944,8.787042999999999,232.2225,0.000256303,5.90306664,1.81917167,871.4112,3.97334027,0.8070939,816.2907,7.76006174,61.80466460000001,1016.21381,25.0320435,0.8086388000000001,0.33559626299999995,0.608264267,0.20984529,158.725327,2.49895883,113.62471000000001,0.000256303,128.62086499999998
3234,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.0,818.9303,9.355806,254.34504700000002,0.000384455,1.13323522,0.000512443,1007.9146699999999,16.91874,0.796721935,922.8787,7.689567,70.3153,1016.2778900000001,24.5706234,0.799282253,0.36633790000000005,0.6124892,0.21202318399999998,160.920273,2.93147087,115.03460700000001,0.000256303,144.25788899999998
10117,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,805.7414,9.331774000000001,233.40168799999998,2.33492446,12.487995100000001,1.71130252,784.574463,6.639322999999999,0.799411,896.6932,7.75237131,67.85439000000001,1016.21381,25.1089458,0.8029992579999999,0.356731147,0.608264267,0.20978124399999998,159.766724,2.8513759999999997,114.393745,0.00032037900000000003,144.289932
12691,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,821.0499,9.01647,239.348892,0.000384455,1.48857164,0.0,1023.21521,3.7938989999999997,0.7997951,879.5437,7.755255,62.29172,1016.2778900000001,24.609073600000002,0.8065880540000001,0.36889970000000005,0.6080081999999999,0.20990935,158.93360900000002,2.57905364,113.72084,0.00032037900000000003,128.460648
8583,0,1,1,1,1,2,1,1,1,1,2,1,1,1,0.110495463,814.534,9.297488000000001,257.8826,0.000256303,1.13643634,0.000512443,1007.5542,7.84414244,0.802484155,922.6864619999999,7.741156,69.16175,1016.21381,24.455267000000003,0.8021020000000001,0.316638917,0.610952854,0.20978124399999998,159.975,2.867395,114.425789,0.00032037900000000003,143.873367
4988,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,678.6409,9.41733,253.473465,2.32762,12.5712271,1.7165549999999998,830.1958,13.5349913,0.796209753,942.143066,7.70783138,70.87926479999999,1016.2778900000001,24.609073600000002,0.7991541,0.34123224,0.6104407310000001,0.21202318399999998,160.728012,2.94748974,115.002563,0.00032037900000000003,143.873367
12822,0,1,1,1,1,2,1,1,2,1,2,1,1,1,0.0,820.775146,8.988593,237.836456,0.000384455,1.494974,0.000512443,1026.0991199999999,3.69136119,0.8068378,861.779053,7.7578187000000005,62.62497,1016.2778900000001,24.5706234,0.803383768,0.3809402,0.6080081999999999,0.2117029,159.093826,2.65914845,113.784927,0.00032037900000000003,128.460648
2357,0,2,2,2,2,2,1,1,2,1,2,1,2,1,0.0,651.4388,9.477249,248.756729,2.32762,12.6256485,1.71463335,840.2093,22.1225319,0.7949292659999999,950.640869,7.66905928,67.59805,1016.2778900000001,24.6475258,0.799282253,0.33559626299999995,0.610184669,0.212151289,160.535767,3.01156569,115.03460700000001,0.00032037900000000003,144.16175800000002
