,Rule,Conf_yes,Numrowstrue,Outof
2069,MV303=two && AIT202=LT,0.0,0,0
2070,MV303=two && AIT203=LT,0.0,0,0
2071,MV303=two && AIT203=GT,0.0,0,0
2072,MV303=two && FIT201=GT,0.0,0,0
2073,MV303=two && FIT201=LT,0.0,0,0
2074,MV303=two && DPIT301=LT,0.0,0,0
2075,MV303=two && DPIT301=GT,0.0,0,0
2076,MV303=two && FIT301=LT,0.0,0,0
2077,MV303=two && FIT301=GT,0.0,0,0
2078,MV303=two && LIT301=LT,0.0,0,0
2079,MV303=two && LIT301=GT,0.0,0,0
2080,MV303=two && AIT402=GT,0.0,0,0
2081,MV303=two && AIT402=LT,0.0,0,0
2082,MV303=two && FIT401=LT,0.0,0,0
2083,MV303=two && FIT401=GT,0.0,0,0
2084,MV303=two && LIT401=GT,0.0,0,0
2085,MV303=two && LIT401=LT,0.0,0,0
2086,MV303=two && AIT501=LT,0.0,0,0
2087,MV303=two && AIT501=GT,0.0,0,0
2088,MV303=two && AIT502=GT,0.0,0,0
2089,MV303=two && AIT502=LT,0.0,0,0
2090,MV303=two && AIT503=GT,0.0,0,0
2091,MV303=two && AIT503=LT,0.0,0,0
2092,MV303=two && AIT504=GT,0.0,0,0
2093,MV303=two && AIT504=LT,0.0,0,0
2094,MV303=two && FIT501=LT,0.0,0,0
2095,MV303=two && FIT501=GT,0.0,0,0
2096,MV303=two && FIT502=LT,0.0,0,0
2097,MV303=two && FIT502=GT,0.0,0,0
2098,MV303=two && FIT503=GT,0.0,0,0
2099,MV303=two && FIT503=LT,0.0,0,0
2100,MV303=two && FIT504=GT,0.0,0,0
2101,MV303=two && FIT504=LT,0.0,0,0
2102,MV303=two && PIT501=GT,0.0,0,0
2103,MV303=two && PIT501=LT,0.0,0,0
2104,MV303=two && PIT502=GT,0.0,0,0
2105,MV303=two && PIT502=LT,0.0,0,0
2106,MV303=two && PIT503=GT,0.0,0,0
2107,MV303=two && PIT503=LT,0.0,0,0
2108,MV303=two && FIT601=GT,0.0,0,0
2109,MV303=two && FIT601=LT,0.0,0,0
2110,MV303=two && AIT201=GT,0.0,0,0
2111,MV303=two && AIT201=LT,0.0,0,0
2112,FIT101=LT && FIT101=GT,0.0,0,0
2113,FIT101=LT && LIT101=GT,0.13127827620581245,1712,13040
2114,FIT101=LT && LIT101=LT,0.0,0,0
2115,FIT101=LT && AIT202=GT,0.07403728606356969,969,13088
2116,FIT101=LT && AIT202=LT,0.617109634551495,743,1204
2117,FIT101=LT && AIT203=LT,0.3578336557059961,740,2068
2118,FIT101=LT && AIT203=GT,0.07951570680628273,972,12224
2119,FIT101=LT && FIT201=GT,0.06850409426802477,343,5007
2120,FIT101=LT && FIT201=LT,0.14744211093161014,1369,9285
2121,FIT101=LT && DPIT301=LT,0.15349805412254502,1696,11049
2122,FIT101=LT && DPIT301=GT,0.004933703361085414,16,3243
2123,FIT101=LT && FIT301=LT,0.1303586385441255,1712,13133
2124,FIT101=LT && FIT301=GT,0.0,0,0
2125,FIT101=LT && LIT301=LT,0.06371651971385793,766,12022
2126,FIT101=LT && LIT301=GT,0.4167400881057269,946,2270
2127,FIT101=LT && AIT402=GT,0.0,0,0
2128,FIT101=LT && AIT402=LT,0.33840679976279897,1712,5059
2129,FIT101=LT && FIT401=LT,0.02273487128050819,136,5982
2130,FIT101=LT && FIT401=GT,0.18965102286401925,1576,8310
2131,FIT101=LT && LIT401=GT,0.09450802562441517,1313,13893
2132,FIT101=LT && LIT401=LT,1.0,399,399
2133,FIT101=LT && AIT501=LT,0.004586104104563174,40,8722
2134,FIT101=LT && AIT501=GT,0.30017953321364454,1672,5570
2135,FIT101=LT && AIT502=GT,0.01346031746031746,106,7875
2136,FIT101=LT && AIT502=LT,0.25027271310581267,1606,6417
2137,FIT101=LT && AIT503=GT,0.1271164137205018,1449,11399
2138,FIT101=LT && AIT503=LT,0.09090909090909091,263,2893
2139,FIT101=LT && AIT504=GT,0.20021926819240785,1461,7297
2140,FIT101=LT && AIT504=LT,0.03588277340957827,251,6995
2141,FIT101=LT && FIT501=LT,0.01054481546572935,84,7966
2142,FIT101=LT && FIT501=GT,0.25735061650331964,1628,6326
2143,FIT101=LT && FIT502=LT,0.020549672213817448,163,7932
2144,FIT101=LT && FIT502=GT,0.24355345911949686,1549,6360
2145,FIT101=LT && FIT503=GT,0.02970999797201379,293,9862
2146,FIT101=LT && FIT503=LT,0.32031602708803614,1419,4430
2147,FIT101=LT && FIT504=GT,0.036010620643876536,217,6026
2148,FIT101=LT && FIT504=LT,0.1808613597870796,1495,8266
2149,FIT101=LT && PIT501=GT,0.004166666666666667,38,9120
2150,FIT101=LT && PIT501=LT,0.3236658932714617,1674,5172
2151,FIT101=LT && PIT502=GT,0.04352773826458037,459,10545
2152,FIT101=LT && PIT502=LT,0.33440085401654657,1253,3747
2153,FIT101=LT && PIT503=GT,0.0029850746268656717,27,9045
2154,FIT101=LT && PIT503=LT,0.321135887173623,1685,5247
2155,FIT101=LT && FIT601=GT,0.15055066079295154,1367,9080
2156,FIT101=LT && FIT601=LT,0.06619339984650806,345,5212
2157,FIT101=LT && AIT201=GT,0.03459811603134079,393,11359
2158,FIT101=LT && AIT201=LT,0.44971019434026593,1319,2933
2159,FIT101=GT && LIT101=GT,0.34076433121019106,214,628
2160,FIT101=GT && LIT101=LT,0.0,0,0
2161,FIT101=GT && AIT202=GT,0.3039772727272727,214,704
2162,FIT101=GT && AIT202=LT,0.0,0,0
2163,FIT101=GT && AIT203=LT,0.0,0,0
2164,FIT101=GT && AIT203=GT,0.3039772727272727,214,704
2165,FIT101=GT && FIT201=GT,0.2611111111111111,47,180
2166,FIT101=GT && FIT201=LT,0.3187022900763359,167,524
2167,FIT101=GT && DPIT301=LT,0.3039772727272727,214,704
2168,FIT101=GT && DPIT301=GT,0.0,0,0
2169,FIT101=GT && FIT301=LT,0.3039772727272727,214,704
2170,FIT101=GT && FIT301=GT,0.0,0,0
2171,FIT101=GT && LIT301=LT,0.0,0,0
2172,FIT101=GT && LIT301=GT,0.7303754266211604,214,293
2173,FIT101=GT && AIT402=GT,0.0,0,0
2174,FIT101=GT && AIT402=LT,0.7303754266211604,214,293
2175,FIT101=GT && FIT401=LT,0.13793103448275862,24,174
2176,FIT101=GT && FIT401=GT,0.3584905660377358,190,530
2177,FIT101=GT && LIT401=GT,0.3039772727272727,214,704
2178,FIT101=GT && LIT401=LT,0.0,0,0
2179,FIT101=GT && AIT501=LT,0.0,0,0
2180,FIT101=GT && AIT501=GT,0.6131805157593123,214,349
2181,FIT101=GT && AIT502=GT,0.0,0,0
2182,FIT101=GT && AIT502=LT,0.7303754266211604,214,293
2183,FIT101=GT && AIT503=GT,0.47619047619047616,140,294
2184,FIT101=GT && AIT503=LT,0.18048780487804877,74,410
2185,FIT101=GT && AIT504=GT,0.47767857142857145,214,448
2186,FIT101=GT && AIT504=LT,0.0,0,0
2187,FIT101=GT && FIT501=LT,0.02242152466367713,5,223
2188,FIT101=GT && FIT501=GT,0.43451143451143454,209,481
2189,FIT101=GT && FIT502=LT,0.018404907975460124,6,326
2190,FIT101=GT && FIT502=GT,0.5502645502645502,208,378
2191,FIT101=GT && FIT503=GT,0.06038647342995169,25,414
2192,FIT101=GT && FIT503=LT,0.6517241379310345,189,290
2193,FIT101=GT && FIT504=GT,0.1336206896551724,31,232
2194,FIT101=GT && FIT504=LT,0.3877118644067797,183,472
2195,FIT101=GT && PIT501=GT,0.0,0,0
2196,FIT101=GT && PIT501=LT,0.6993464052287581,214,306
2197,FIT101=GT && PIT502=GT,0.3031609195402299,211,696
2198,FIT101=GT && PIT502=LT,0.375,3,8
2199,FIT101=GT && PIT503=GT,0.0,0,0
2200,FIT101=GT && PIT503=LT,0.7016393442622951,214,305
2201,FIT101=GT && FIT601=GT,0.18620689655172415,108,580
2202,FIT101=GT && FIT601=LT,0.8548387096774194,106,124
2203,FIT101=GT && AIT201=GT,0.0,0,0
2204,FIT101=GT && AIT201=LT,0.7303754266211604,214,293
2205,LIT101=GT && LIT101=LT,0.0,0,0
2206,LIT101=GT && AIT202=GT,0.09490573606097072,1183,12465
2207,LIT101=GT && AIT202=LT,0.617109634551495,743,1204
2208,LIT101=GT && AIT203=LT,0.3578336557059961,740,2068
2209,LIT101=GT && AIT203=GT,0.10223256615808982,1186,11601
2210,LIT101=GT && FIT201=GT,0.09540117416829745,390,4088
2211,LIT101=GT && FIT201=LT,0.16031729464565286,1536,9581
2212,LIT101=GT && DPIT301=LT,0.1812488138166635,1910,10538
2213,LIT101=GT && DPIT301=GT,0.005110188438198659,16,3131
2214,LIT101=GT && FIT301=LT,0.1539568345323741,1926,12510
2215,LIT101=GT && FIT301=GT,0.0,0,0
2216,LIT101=GT && LIT301=LT,0.06754254474914029,766,11341
2217,LIT101=GT && LIT301=GT,0.49828178694158076,1160,2328
2218,LIT101=GT && AIT402=GT,0.0,0,0
2219,LIT101=GT && AIT402=LT,0.3858946102985374,1926,4991
2220,LIT101=GT && FIT401=LT,0.028278543655001768,160,5658
2221,LIT101=GT && FIT401=GT,0.22044688553239297,1766,8011
2222,LIT101=GT && LIT401=GT,0.11507159005275057,1527,13270
2223,LIT101=GT && LIT401=LT,1.0,399,399
2224,LIT101=GT && AIT501=LT,0.004901360127435363,40,8161
2225,LIT101=GT && AIT501=GT,0.34241103848946985,1886,5508
2226,LIT101=GT && AIT502=GT,0.014388489208633094,106,7367
2227,LIT101=GT && AIT502=LT,0.28879720723579816,1820,6302
2228,LIT101=GT && AIT503=GT,0.14633023298646283,1589,10859
2229,LIT101=GT && AIT503=LT,0.1199288256227758,337,2810
2230,LIT101=GT && AIT504=GT,0.23426573426573427,1675,7150
2231,LIT101=GT && AIT504=LT,0.038502837858567264,251,6519
2232,LIT101=GT && FIT501=LT,0.011792765337220087,89,7547
2233,LIT101=GT && FIT501=GT,0.3000653381247958,1837,6122
2234,LIT101=GT && FIT502=LT,0.022172658094988192,169,7622
2235,LIT101=GT && FIT502=GT,0.2905573011410617,1757,6046
2236,LIT101=GT && FIT503=GT,0.03418252176717188,318,9303
2237,LIT101=GT && FIT503=LT,0.3683005038937242,1608,4366
2238,LIT101=GT && FIT504=GT,0.04250214224507284,248,5835
2239,LIT101=GT && FIT504=LT,0.21419453663517998,1678,7834
2240,LIT101=GT && PIT501=GT,0.004443405051449953,38,8552
2241,LIT101=GT && PIT501=LT,0.36896619112761386,1888,5117
2242,LIT101=GT && PIT502=GT,0.06609450527769557,670,10137
2243,LIT101=GT && PIT502=LT,0.3556058890147225,1256,3532
2244,LIT101=GT && PIT503=GT,0.0031847133757961785,27,8478
2245,LIT101=GT && PIT503=LT,0.36582546715469083,1899,5191
2246,LIT101=GT && FIT601=GT,0.17696460707858427,1475,8335
2247,LIT101=GT && FIT601=LT,0.08455193100862392,451,5334
2248,LIT101=GT && AIT201=GT,0.03680464506461884,393,10678
2249,LIT101=GT && AIT201=LT,0.5125376128385155,1533,2991
2250,LIT101=LT && AIT202=GT,0.0,0,0
2251,LIT101=LT && AIT202=LT,0.0,0,0
2252,LIT101=LT && AIT203=LT,0.0,0,0
2253,LIT101=LT && AIT203=GT,0.0,0,0
2254,LIT101=LT && FIT201=GT,0.0,0,0
2255,LIT101=LT && FIT201=LT,0.0,0,0
2256,LIT101=LT && DPIT301=LT,0.0,0,0
2257,LIT101=LT && DPIT301=GT,0.0,0,0
2258,LIT101=LT && FIT301=LT,0.0,0,0
2259,LIT101=LT && FIT301=GT,0.0,0,0
2260,LIT101=LT && LIT301=LT,0.0,0,0
2261,LIT101=LT && LIT301=GT,0.0,0,0
2262,LIT101=LT && AIT402=GT,0.0,0,0
2263,LIT101=LT && AIT402=LT,0.0,0,0
2264,LIT101=LT && FIT401=LT,0.0,0,0
2265,LIT101=LT && FIT401=GT,0.0,0,0
2266,LIT101=LT && LIT401=GT,0.0,0,0
2267,LIT101=LT && LIT401=LT,0.0,0,0
2268,LIT101=LT && AIT501=LT,0.0,0,0
2269,LIT101=LT && AIT501=GT,0.0,0,0
2270,LIT101=LT && AIT502=GT,0.0,0,0
2271,LIT101=LT && AIT502=LT,0.0,0,0
2272,LIT101=LT && AIT503=GT,0.0,0,0
2273,LIT101=LT && AIT503=LT,0.0,0,0
2274,LIT101=LT && AIT504=GT,0.0,0,0
2275,LIT101=LT && AIT504=LT,0.0,0,0
2276,LIT101=LT && FIT501=LT,0.0,0,0
2277,LIT101=LT && FIT501=GT,0.0,0,0
2278,LIT101=LT && FIT502=LT,0.0,0,0
2279,LIT101=LT && FIT502=GT,0.0,0,0
2280,LIT101=LT && FIT503=GT,0.0,0,0
2281,LIT101=LT && FIT503=LT,0.0,0,0
2282,LIT101=LT && FIT504=GT,0.0,0,0
2283,LIT101=LT && FIT504=LT,0.0,0,0
2284,LIT101=LT && PIT501=GT,0.0,0,0
2285,LIT101=LT && PIT501=LT,0.0,0,0
2286,LIT101=LT && PIT502=GT,0.0,0,0
2287,LIT101=LT && PIT502=LT,0.0,0,0
2288,LIT101=LT && PIT503=GT,0.0,0,0
2289,LIT101=LT && PIT503=LT,0.0,0,0
2290,LIT101=LT && FIT601=GT,0.0,0,0
2291,LIT101=LT && FIT601=LT,0.0,0,0
2292,LIT101=LT && AIT201=GT,0.0,0,0
2293,LIT101=LT && AIT201=LT,0.0,0,0
2294,AIT202=GT && AIT202=LT,0.0,0,0
2295,AIT202=GT && AIT203=LT,0.0,0,0
2296,AIT202=GT && AIT203=GT,0.09152804642166344,1183,12925
2297,AIT202=GT && FIT201=GT,0.07524599652710785,390,5183
2298,AIT202=GT && FIT201=LT,0.09211290509931468,793,8609
2299,AIT202=GT && DPIT301=LT,0.11062659967769457,1167,10549
2300,AIT202=GT && DPIT301=GT,0.004933703361085414,16,3243
2301,AIT202=GT && FIT301=LT,0.09325975561687032,1183,12685
2302,AIT202=GT && FIT301=GT,0.0,0,0
2303,AIT202=GT && LIT301=LT,0.04312185125096064,505,11711
2304,AIT202=GT && LIT301=GT,0.32580490148966845,678,2081
2305,AIT202=GT && AIT402=GT,0.0,0,0
2306,AIT202=GT && AIT402=LT,0.2851976856316297,1183,4148
2307,AIT202=GT && FIT401=LT,0.020154022611830247,123,6103
2308,AIT202=GT && FIT401=GT,0.13785927949018079,1060,7688
2309,AIT202=GT && LIT401=GT,0.08577436194895592,1183,13792
2310,AIT202=GT && LIT401=LT,0.0,0,0
2311,AIT202=GT && AIT501=LT,0.004406742315743087,40,9077
2312,AIT202=GT && AIT501=GT,0.24241781548250266,1143,4715
2313,AIT202=GT && AIT502=GT,0.012792662321988897,106,8286
2314,AIT202=GT && AIT502=LT,0.19560479476934253,1077,5506
2315,AIT202=GT && AIT503=GT,0.08627523274034474,936,10849
2316,AIT202=GT && AIT503=LT,0.08392796466190962,247,2943
2317,AIT202=GT && AIT504=GT,0.15254493278960882,1010,6621
2318,AIT202=GT && AIT504=LT,0.024124947706038208,173,7171
2319,AIT202=GT && FIT501=LT,0.010635696821515892,87,8180
2320,AIT202=GT && FIT501=GT,0.19529579472558803,1096,5612
2321,AIT202=GT && FIT502=LT,0.014804677780542423,119,8038
2322,AIT202=GT && FIT502=GT,0.18491484184914841,1064,5754
2323,AIT202=GT && FIT503=GT,0.030945893343713508,318,10276
2324,AIT202=GT && FIT503=LT,0.24601820250284415,865,3516
2325,AIT202=GT && FIT504=GT,0.026456744035059244,163,6161
2326,AIT202=GT && FIT504=LT,0.13366531254095138,1020,7631
2327,AIT202=GT && PIT501=GT,0.003992435385585207,38,9518
2328,AIT202=GT && PIT501=LT,0.2678989237248479,1145,4274
2329,AIT202=GT && PIT502=GT,0.059603238146072414,670,11241
2330,AIT202=GT && PIT502=LT,0.20109760878087024,513,2551
2331,AIT202=GT && PIT503=GT,0.0028589580686149934,27,9444
2332,AIT202=GT && PIT503=LT,0.265869365225391,1156,4348
2333,AIT202=GT && FIT601=GT,0.1085796843743054,977,8998
2334,AIT202=GT && FIT601=LT,0.04297037964121819,206,4794
2335,AIT202=GT && AIT201=GT,0.033969902314529614,386,11363
2336,AIT202=GT && AIT201=LT,0.3281185673116509,797,2429
2337,AIT202=LT && AIT203=LT,0.6161532056619484,740,1201
2338,AIT202=LT && AIT203=GT,1.0,3,3
2339,AIT202=LT && FIT201=GT,0.0,0,0
2340,AIT202=LT && FIT201=LT,0.6191666666666666,743,1200
2341,AIT202=LT && DPIT301=LT,0.617109634551495,743,1204
2342,AIT202=LT && DPIT301=GT,0.0,0,0
2343,AIT202=LT && FIT301=LT,0.6449652777777778,743,1152
2344,AIT202=LT && FIT301=GT,0.0,0,0
2345,AIT202=LT && LIT301=LT,0.36149584487534625,261,722
2346,AIT202=LT && LIT301=GT,1.0,482,482
2347,AIT202=LT && AIT402=GT,0.0,0,0
2348,AIT202=LT && AIT402=LT,0.617109634551495,743,1204
2349,AIT202=LT && FIT401=LT,0.6981132075471698,37,53
2350,AIT202=LT && FIT401=GT,0.6133796698523023,706,1151
2351,AIT202=LT && LIT401=GT,0.42732919254658386,344,805
2352,AIT202=LT && LIT401=LT,1.0,399,399
2353,AIT202=LT && AIT501=LT,0.0,0,0
2354,AIT202=LT && AIT501=GT,0.617109634551495,743,1204
2355,AIT202=LT && AIT502=GT,0.0,0,0
2356,AIT202=LT && AIT502=LT,0.617109634551495,743,1204
2357,AIT202=LT && AIT503=GT,0.773696682464455,653,844
2358,AIT202=LT && AIT503=LT,0.25,90,360
2359,AIT202=LT && AIT504=GT,0.5916370106761566,665,1124
2360,AIT202=LT && AIT504=LT,0.975,78,80
2361,AIT202=LT && FIT501=LT,0.2222222222222222,2,9
2362,AIT202=LT && FIT501=GT,0.6200836820083682,741,1195
2363,AIT202=LT && FIT502=LT,0.22727272727272727,50,220
2364,AIT202=LT && FIT502=GT,0.7042682926829268,693,984
2365,AIT202=LT && FIT503=GT,0.0,0,0
2366,AIT202=LT && FIT503=LT,0.617109634551495,743,1204
2367,AIT202=LT && FIT504=GT,0.8762886597938144,85,97
2368,AIT202=LT && FIT504=LT,0.5943992773261066,658,1107
2369,AIT202=LT && PIT501=GT,0.0,0,0
2370,AIT202=LT && PIT501=LT,0.617109634551495,743,1204
2371,AIT202=LT && PIT502=GT,0.0,0,0
2372,AIT202=LT && PIT502=LT,0.617109634551495,743,1204
2373,AIT202=LT && PIT503=GT,0.0,0,0
2374,AIT202=LT && PIT503=LT,0.617109634551495,743,1204
2375,AIT202=LT && FIT601=GT,0.7522658610271903,498,662
2376,AIT202=LT && FIT601=LT,0.45202952029520294,245,542
2377,AIT202=LT && AIT201=GT,0.0171990171990172,7,407
2378,AIT202=LT && AIT201=LT,0.9234629861982434,736,797
2379,AIT203=LT && AIT203=GT,0.0,0,0
2380,AIT203=LT && FIT201=GT,0.0,0,0
2381,AIT203=LT && FIT201=LT,0.574980574980575,740,1287
2382,AIT203=LT && DPIT301=LT,0.42358328563251285,740,1747
2383,AIT203=LT && DPIT301=GT,0.0,0,0
2384,AIT203=LT && FIT301=LT,0.36706349206349204,740,2016
2385,AIT203=LT && FIT301=GT,0.0,0,0
2386,AIT203=LT && LIT301=LT,0.1642542479546885,261,1589
2387,AIT203=LT && LIT301=GT,1.0,479,479
2388,AIT203=LT && AIT402=GT,0.0,0,0
2389,AIT203=LT && AIT402=LT,0.5211267605633803,740,1420
2390,AIT203=LT && FIT401=LT,0.06727272727272728,37,550
2391,AIT203=LT && FIT401=GT,0.4631093544137022,703,1518
2392,AIT203=LT && LIT401=GT,0.2043139604553625,341,1669
2393,AIT203=LT && LIT401=LT,1.0,399,399
2394,AIT203=LT && AIT501=LT,0.0,0,0
2395,AIT203=LT && AIT501=GT,0.5211267605633803,740,1420
2396,AIT203=LT && AIT502=GT,0.0,0,0
2397,AIT203=LT && AIT502=LT,0.4710375556970083,740,1571
2398,AIT203=LT && AIT503=GT,0.4298941798941799,650,1512
2399,AIT203=LT && AIT503=LT,0.1618705035971223,90,556
2400,AIT203=LT && AIT504=GT,0.3824036802760207,665,1739
2401,AIT203=LT && AIT504=LT,0.22796352583586627,75,329
2402,AIT203=LT && FIT501=LT,0.0030581039755351682,2,654
2403,AIT203=LT && FIT501=GT,0.521923620933522,738,1414
2404,AIT203=LT && FIT502=LT,0.05919395465994962,47,794
2405,AIT203=LT && FIT502=GT,0.5439560439560439,693,1274
2406,AIT203=LT && FIT503=GT,0.0,0,0
2407,AIT203=LT && FIT503=LT,0.5270655270655271,740,1403
2408,AIT203=LT && FIT504=GT,0.13258785942492013,83,626
2409,AIT203=LT && FIT504=LT,0.45561719833564496,657,1442
2410,AIT203=LT && PIT501=GT,0.0,0,0
2411,AIT203=LT && PIT501=LT,0.5263157894736842,740,1406
2412,AIT203=LT && PIT502=GT,0.0,0,0
2413,AIT203=LT && PIT502=LT,0.5211267605633803,740,1420
2414,AIT203=LT && PIT503=GT,0.0,0,0
2415,AIT203=LT && PIT503=LT,0.524822695035461,740,1410
2416,AIT203=LT && FIT601=GT,0.39274447949526814,498,1268
2417,AIT203=LT && FIT601=LT,0.3025,242,800
2418,AIT203=LT && AIT201=GT,0.005494505494505495,7,1274
2419,AIT203=LT && AIT201=LT,0.9231738035264484,733,794
2420,AIT203=GT && FIT201=GT,0.08851566046300499,390,4406
2421,AIT203=GT && FIT201=LT,0.09340530391926778,796,8522
2422,AIT203=GT && DPIT301=LT,0.11692984209474315,1170,10006
2423,AIT203=GT && DPIT301=GT,0.0054757015742642025,16,2922
2424,AIT203=GT && FIT301=LT,0.10032992132645292,1186,11821
2425,AIT203=GT && FIT301=GT,0.0,0,0
2426,AIT203=GT && LIT301=LT,0.04656953153817779,505,10844
2427,AIT203=GT && LIT301=GT,0.32677543186180424,681,2084
2428,AIT203=GT && AIT402=GT,0.0,0,0
2429,AIT203=GT && AIT402=LT,0.30162767039674465,1186,3932
2430,AIT203=GT && FIT401=LT,0.02194077773813771,123,5606
2431,AIT203=GT && FIT401=GT,0.14517891286533735,1063,7321
2432,AIT203=GT && LIT401=GT,0.09173886138613861,1186,12928
2433,AIT203=GT && LIT401=LT,0.0,0,0
2434,AIT203=GT && AIT501=LT,0.004745521414165382,40,8429
2435,AIT203=GT && AIT501=GT,0.25472327183818627,1146,4499
2436,AIT203=GT && AIT502=GT,0.013608935678520992,106,7788
2437,AIT203=GT && AIT502=LT,0.21015761821366025,1080,5139
2438,AIT203=GT && AIT503=GT,0.09223062567527748,939,10181
2439,AIT203=GT && AIT503=LT,0.08991627229705133,247,2747
2440,AIT203=GT && AIT504=GT,0.16816516816516816,1010,6006
2441,AIT203=GT && AIT504=LT,0.02542617740537417,176,6922
2442,AIT203=GT && FIT501=LT,0.011546118115461182,87,7535
2443,AIT203=GT && FIT501=GT,0.20378268125347673,1099,5393
2444,AIT203=GT && FIT502=LT,0.01634512325830654,122,7464
2445,AIT203=GT && FIT502=GT,0.19472913616398244,1064,5464
2446,AIT203=GT && FIT503=GT,0.033083645443196,318,9612
2447,AIT203=GT && FIT503=LT,0.2617611580217129,868,3316
2448,AIT203=GT && FIT504=GT,0.029296875,165,5632
2449,AIT203=GT && FIT504=LT,0.13993969298245615,1021,7296
2450,AIT203=GT && PIT501=GT,0.004290876242095754,38,8856
2451,AIT203=GT && PIT501=LT,0.2819253438113949,1148,4072
2452,AIT203=GT && PIT502=GT,0.06324931558576419,670,10593
2453,AIT203=GT && PIT502=LT,0.22098501070663812,516,2335
2454,AIT203=GT && PIT503=GT,0.003073070794445709,27,8786
2455,AIT203=GT && PIT503=LT,0.2798165137614679,1159,4142
2456,AIT203=GT && FIT601=GT,0.11642040038131554,977,8392
2457,AIT203=GT && FIT601=LT,0.04607583774250441,209,4536
2458,AIT203=GT && AIT201=GT,0.03677591463414634,386,10496
2459,AIT203=GT && AIT201=LT,0.32894736842105265,800,2432
2460,FIT201=GT && FIT201=LT,0.0,0,0
2461,FIT201=GT && DPIT301=LT,0.09913573970513473,390,3933
2462,FIT201=GT && DPIT301=GT,0.0,0,0
2463,FIT201=GT && FIT301=LT,0.07518796992481203,390,5187
2464,FIT201=GT && FIT301=GT,0.0,0,0
2465,FIT201=GT && LIT301=LT,0.06997742663656885,341,4873
2466,FIT201=GT && LIT301=GT,0.15605095541401273,49,314
2467,FIT201=GT && AIT402=GT,0.0,0,0
2468,FIT201=GT && AIT402=LT,0.21058315334773217,390,1852
2469,FIT201=GT && FIT401=LT,0.025,46,1840
2470,FIT201=GT && FIT401=GT,0.10277860770839557,344,3347
2471,FIT201=GT && LIT401=GT,0.07518796992481203,390,5187
2472,FIT201=GT && LIT401=LT,0.0,0,0
2473,FIT201=GT && AIT501=LT,0.01212856276531231,40,3298
2474,FIT201=GT && AIT501=GT,0.185283218634198,350,1889
2475,FIT201=GT && AIT502=GT,0.0,0,0
2476,FIT201=GT && AIT502=LT,0.1566894335074327,390,2489
2477,FIT201=GT && AIT503=GT,0.0773156417453432,303,3919
2478,FIT201=GT && AIT503=LT,0.06861198738170347,87,1268
2479,FIT201=GT && AIT504=GT,0.1316284317412561,350,2659
2480,FIT201=GT && AIT504=LT,0.015822784810126583,40,2528
2481,FIT201=GT && FIT501=LT,0.004779411764705883,13,2720
2482,FIT201=GT && FIT501=GT,0.15281718686663964,377,2467
2483,FIT201=GT && FIT502=LT,0.022300884955752213,63,2825
2484,FIT201=GT && FIT502=GT,0.1384419983065199,327,2362
2485,FIT201=GT && FIT503=GT,0.03576266594418857,132,3691
2486,FIT201=GT && FIT503=LT,0.17245989304812834,258,1496
2487,FIT201=GT && FIT504=GT,0.02609661299278179,47,1801
2488,FIT201=GT && FIT504=LT,0.1012994683992912,343,3386
2489,FIT201=GT && PIT501=GT,0.0005885815185403178,2,3398
2490,FIT201=GT && PIT501=LT,0.21688093907210731,388,1789
2491,FIT201=GT && PIT502=GT,0.02969543147208122,117,3940
2492,FIT201=GT && PIT502=LT,0.21892542101042503,273,1247
2493,FIT201=GT && PIT503=GT,0.006118881118881119,21,3432
2494,FIT201=GT && PIT503=LT,0.21025641025641026,369,1755
2495,FIT201=GT && FIT601=GT,0.07846295444086517,341,4346
2496,FIT201=GT && FIT601=LT,0.05826397146254459,49,841
2497,FIT201=GT && AIT201=GT,0.0600395865405762,273,4547
2498,FIT201=GT && AIT201=LT,0.1828125,117,640
2499,FIT201=LT && DPIT301=LT,0.19439826064714158,1520,7819
2500,FIT201=LT && DPIT301=GT,0.008040201005025126,16,1989
2501,FIT201=LT && FIT301=LT,0.1775722543352601,1536,8650
2502,FIT201=LT && FIT301=GT,0.0,0,0
2503,FIT201=LT && LIT301=LT,0.056216931216931214,425,7560
2504,FIT201=LT && LIT301=GT,0.49399733214762115,1111,2249
2505,FIT201=LT && AIT402=GT,0.0,0,0
2506,FIT201=LT && AIT402=LT,0.43885714285714283,1536,3500
2507,FIT201=LT && FIT401=LT,0.026413345690454126,114,4316
2508,FIT201=LT && FIT401=GT,0.2588749317312944,1422,5493
2509,FIT201=LT && LIT401=GT,0.12082890541976621,1137,9410
2510,FIT201=LT && LIT401=LT,1.0,399,399
2511,FIT201=LT && AIT501=LT,0.0,0,0
2512,FIT201=LT && AIT501=GT,0.38114143920595533,1536,4030
2513,FIT201=LT && AIT502=GT,0.01896921975662133,106,5588
2514,FIT201=LT && AIT502=LT,0.33878227908078656,1430,4221
2515,FIT201=LT && AIT503=GT,0.1654232055569848,1286,7774
2516,FIT201=LT && AIT503=LT,0.12285012285012285,250,2035
2517,FIT201=LT && AIT504=GT,0.2605190719622493,1325,5086
2518,FIT201=LT && AIT504=LT,0.04467499470675418,211,4723
2519,FIT201=LT && FIT501=LT,0.01389650758822454,76,5469
2520,FIT201=LT && FIT501=GT,0.33640552995391704,1460,4340
2521,FIT201=LT && FIT502=LT,0.01951039941100681,106,5433
2522,FIT201=LT && FIT502=GT,0.32678244972577697,1430,4376
